timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
1/10/2019,293600,296724.82,292815,295159.87,295159.87,348,0,1
1/9/2019,295990.01,296250,292600,294560,294560,268,0,1
1/8/2019,299059.9,299059.9,292178.82,294300.01,294300.01,323,0,1
1/7/2019,294499.99,297170,292970,295399.9,295399.9,562,0,1
1/4/2019,292714.99,295404,290755,292500,292500,839,0,1
1/3/2019,300000,300000,286650,287000.05,287000.05,692,0,1
1/2/2019,302000.01,306255.2,301880,304057,304057,354,0,1
12/31/2018,306000,307479.33,301618.27,306000,306000,270,0,1
12/28/2018,300005,306900,300005,302600,302600,541,0,1
12/27/2018,293000,299800,288000,298500,298500,571,0,1
12/26/2018,283250,296745,279410,294850.05,294850.05,490,0,1
12/24/2018,288000,288000,281000,282640,282640,449,0,1
12/21/2018,290000.01,296100,287800.13,288000.05,288000.05,532,0,1
12/20/2018,290425,292975.22,287485,290100,290100,663,0,1
12/19/2018,295000,301000,290627.05,293040.01,293040.01,499,0,1
12/18/2018,299030,300540,292524.43,294500,294500,775,0,1
12/17/2018,299120,303150,296000,297000,297000,516,0,1
12/14/2018,301554,302405.61,299440,300320,300320,831,0,1
12/13/2018,303700,304954.93,302310,303750,303750,493,0,1
12/12/2018,308000,308271.77,303400,303600,303600,261,0,1
12/11/2018,309499,310697.23,301233.89,303226,303226,254,0,1
12/10/2018,306200,306990,298101,304600,304600,510,0,1
12/7/2018,313250,316280,305850,307674,307674,272,0,1
12/6/2018,310550,312150,304500,311999.9,311999.9,616,0,1
12/4/2018,330200,330200,314929.48,315000,315000,563,0,1
12/3/2018,331500,335041,328580,330921,330921,387,0,1
11/30/2018,325125,328550,325125,326000,326000,240,0,1
11/29/2018,324750,328900.03,324200,326481,326481,376,0,1
11/28/2018,319150,326450,318745.03,325000,325000,452,0,1
11/27/2018,315420,319100,315420,318696,318696,244,0,1
11/26/2018,313700,316430,313135,316040,316040,217,0,1
11/23/2018,315000,315000,310340,310340,310340,108,0,1
11/21/2018,316300,320395.62,316000,316300.69,316300.69,131,0,1
11/20/2018,322710,323010,315623,315970,315970,374,0,1
11/19/2018,327000,327025,322960,326706,326706,173,0,1
11/16/2018,326000,330525.6,323800,328350,328350,198,0,1
11/15/2018,322770,326300,318120,326300,326300,229,0,1
11/14/2018,329080,330450,321000,323700.05,323700.05,257,0,1
11/13/2018,323105,328408,323105,326700,326700,345,0,1
11/12/2018,328930,329065,322980,323040,323040,177,0,1
11/9/2018,331840,331940,327510,329664.88,329664.88,139,0,1
11/8/2018,331400,335109.08,330980,333200,333200,354,0,1
11/7/2018,330000,332222,326600,331391.01,331391.01,308,0,1
11/6/2018,325945,327600,324885.24,327050,327050,323,0,1
11/5/2018,318880,326047.26,318880,323935,323935,561,0,1
11/2/2018,312150,313015,305250,308411.01,308411.01,242,0,1
